selling_price,km_driven,age,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
43000,100000,23,False,False,False,True,True,False,True,False,True,False,False
250000,20000,6,False,False,False,True,True,False,True,False,False,False,False
500000,1250,5,False,False,False,True,True,False,True,False,False,False,False
380000,17152,9,False,False,False,True,True,False,True,False,False,False,False
1850000,5000,5,True,False,False,False,True,False,False,False,False,False,False
350000,77000,12,True,False,False,False,True,False,True,False,False,False,False
195000,90000,16,True,False,False,False,True,False,True,False,True,False,False
225000,80000,13,False,False,False,True,True,False,True,False,True,False,False
1125000,65000,9,True,False,False,False,True,False,True,False,False,False,False
133000,80000,13,True,False,False,False,True,False,True,False,False,False,False
200000,24005,11,False,False,False,True,True,False,True,False,False,False,False
940000,20000,6,True,False,False,False,True,False,True,False,False,False,False
400000,120000,10,True,False,False,False,True,False,True,False,False,False,False
120000,120000,15,False,False,False,True,True,False,True,False,True,False,False
625000,80000,9,True,False,False,False,True,False,True,False,False,False,False
110000,80000,19,False,False,False,True,True,False,True,False,False,False,False
490000,100000,12,True,False,False,False,True,False,True,False,False,False,False
140000,120000,15,False,False,False,True,True,False,True,False,True,False,False
175000,149000,13,True,False,False,False,True,False,True,False,True,False,False
90000,65000,19,False,False,False,True,True,False,True,False,True,False,False
275000,100000,15,True,False,False,False,True,False,True,False,True,False,False
300000,65000,13,True,False,False,False,True,False,True,False,True,False,False
270000,19000,6,False,False,False,True,True,False,True,False,True,False,False
130000,80000,14,False,False,False,True,True,False,True,False,True,False,False
275000,30000,9,False,False,False,True,True,False,True,False,False,False,False
352000,109000,12,True,False,False,False,True,False,True,False,False,False,False
180000,90000,12,False,False,True,False,True,False,True,False,False,False,False
150000,90000,12,False,False,False,True,True,False,True,False,False,False,False
300000,65000,13,True,False,False,False,True,False,True,False,True,False,False
300000,110000,14,True,False,False,False,True,False,True,False,True,False,False
225000,120000,17,True,False,False,False,True,False,True,False,False,False,False
600000,44000,10,True,False,False,False,True,False,True,False,False,False,False
500000,80000,9,False,False,False,True,True,False,True,False,False,False,False
900000,5000,6,False,False,False,True,True,False,True,False,False,False,False
600000,61000,8,False,False,False,True,True,False,True,False,False,False,False
450000,100000,13,True,False,False,False,True,False,True,False,True,False,False
270000,27633,15,False,False,False,True,True,False,True,False,False,False,False
310000,100000,14,True,False,False,False,True,False,True,False,False,False,True
250000,100000,12,False,False,True,False,True,False,True,False,False,False,False
700000,12586,5,False,False,False,True,False,False,True,False,False,False,False
650000,38083,6,True,False,False,False,False,False,True,False,False,False,False
400000,55328,12,True,False,False,False,False,False,True,False,False,False,False
425000,81632,12,True,False,False,False,False,False,True,False,False,False,False
600000,155201,8,True,False,False,False,False,False,True,False,False,False,False
600000,93283,11,True,False,False,False,False,False,True,False,False,False,False
300000,217871,15,True,False,False,False,False,False,True,False,False,False,False
450000,90165,12,True,False,False,False,False,False,True,False,False,False,False
750000,101504,10,True,False,False,False,False,False,True,False,False,False,False
325000,86017,14,True,False,False,False,False,False,True,False,True,False,False
900000,85036,11,True,False,False,False,False,False,True,False,True,False,False
180000,91086,18,False,False,False,True,False,False,True,False,True,False,False
350000,160254,11,True,False,False,False,False,False,True,False,True,False,False
600000,125531,11,True,False,False,False,False,False,True,False,True,False,False
900000,60000,5,True,False,False,False,True,False,True,False,False,False,False
350000,100000,18,True,False,False,False,True,False,True,False,False,False,False
280000,90000,11,True,False,False,False,True,False,True,False,False,False,True
225000,120000,15,True,False,False,False,True,False,True,False,True,False,False
520000,82000,10,True,False,False,False,True,False,True,False,False,False,False
509999,60000,8,True,False,False,False,True,False,True,False,False,False,False
556000,24000,5,False,False,False,True,True,False,True,False,False,False,False
225000,120000,10,True,False,False,False,True,False,True,False,False,False,False
325000,65000,11,True,False,False,False,False,False,True,False,False,False,False
365000,65000,11,True,False,False,False,False,False,True,False,False,False,False
850000,84000,9,True,False,False,False,False,False,True,False,False,False,False
350000,75000,11,True,False,False,False,False,False,True,False,False,False,False
225000,50000,17,True,False,False,False,False,False,True,False,False,False,False
135000,50000,13,False,False,False,True,True,False,True,False,False,False,False
140000,49000,17,False,False,False,True,False,False,True,False,False,False,False
665000,560000,8,True,False,False,False,False,False,True,False,False,False,False
275000,14365,9,False,False,False,True,False,False,True,False,False,False,False
2750000,41000,7,True,False,False,False,True,False,False,False,False,False,False
484999,65000,11,True,False,False,False,False,False,True,False,False,False,False
565000,65000,9,True,False,False,False,False,False,True,False,False,False,False
425000,61083,11,True,False,False,False,False,False,True,False,False,False,False
925000,75000,11,True,False,False,False,True,False,True,False,False,False,False
565000,72000,12,True,False,False,False,False,False,True,False,False,False,False
525000,65000,10,True,False,False,False,False,False,True,False,False,False,False
1650000,55000,7,True,False,False,False,False,False,True,False,False,False,False
295000,21000,9,False,False,False,True,False,False,True,False,True,False,False
2050000,66363,12,False,False,False,True,False,False,False,False,True,False,False
1475000,11700,6,False,False,False,True,False,False,False,False,False,False,False
1100000,10000,7,False,False,False,True,True,False,False,False,False,False,False
4400000,100000,10,True,False,False,False,True,False,False,False,True,False,False
670000,7104,8,False,False,False,True,False,True,True,False,False,False,False
750000,45974,9,True,False,False,False,False,True,True,False,False,False,False
760000,55340,9,False,False,False,True,False,True,True,False,False,False,False
850000,20000,7,False,False,False,True,False,False,False,False,True,False,False
390000,61585,9,True,False,False,False,False,True,True,False,False,False,False
450000,39415,8,False,False,False,True,False,True,False,False,True,False,False
425000,29654,10,False,False,False,True,False,True,True,False,False,False,False
770000,64672,8,True,False,False,False,False,True,True,False,False,False,False
1150000,54634,9,True,False,False,False,False,True,False,False,True,False,False
775000,66521,9,False,False,False,True,False,True,True,False,False,False,False
1725000,23974,6,True,False,False,False,False,False,False,False,True,False,False
2150000,43000,8,True,False,False,False,False,False,False,False,False,False,False
450000,1000,11,True,False,False,False,False,False,True,False,True,False,False
3800000,10000,6,True,False,False,False,False,False,False,False,False,False,False
1580000,86000,11,True,False,False,False,False,False,False,False,False,False,False
4950000,30000,5,True,False,False,False,False,False,False,False,False,False,False
535000,52600,8,True,False,False,False,True,False,True,False,False,False,False
225000,110000,12,False,False,False,True,True,False,True,False,True,False,False
550000,19890,7,False,False,False,True,False,False,False,False,False,False,False
670000,7104,8,False,False,False,True,False,True,True,False,False,False,False
625000,11918,9,False,False,False,True,False,True,True,False,False,False,False
520000,10510,7,False,False,False,True,False,False,False,False,False,False,False
239000,41000,8,False,False,False,True,False,False,True,False,False,False,False
2600000,47162,7,True,False,False,False,False,True,False,False,False,False,False
750000,45974,9,True,False,False,False,False,True,True,False,False,False,False
229999,49824,12,False,False,False,True,False,False,True,False,False,False,False
1300000,58500,11,True,False,False,False,False,False,False,False,False,False,False
80000,56580,19,False,False,False,True,False,False,True,False,False,False,False
